,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2011-07-22,5.569963198207933e-16,0.0979792208892345,1.2419425232108968e-16,2.507632188292014e-17,1.637215496612475e-16,0.20952767542244907,0.3999999999999976,6.167524356823138e-16,0.2924931036883174,2.90357118918103e-17
2011-07-29,8.129763443660235e-14,0.04828467085495741,6.510476201185733e-14,9.951142117086125e-14,7.037018689791787e-14,3.78985440137303e-14,0.39999999999949326,0.08209598776259247,0.39999999999983743,0.06961934138276521
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.09033442783645547,0.10966557216359037,0.0,0.4,0.4
2011-08-12,0.25595927986022804,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3440407201379152,0.0
2011-08-19,0.33477951029289715,0.0,0.0,0.0,0.0,0.4,0.10265520007703371,0.0,0.16256528963808672,0.0
2011-08-26,0.0,0.0,0.0,0.4,0.0,3.213485237102696e-12,0.1547127706993552,0.4,0.04528722929355541,0.0
2011-09-02,3.1750076586366195e-14,4.725589071909395e-13,3.706011565067068e-14,2.955705936977211e-14,3.481682596986587e-14,0.18699907593710213,0.39999999999973923,0.03334699805919457,0.2844880057764671,0.09516592022689108
2011-09-09,9.07642382170395e-15,3.210917265458053e-15,0.04026459829089044,0.39999999999999286,3.3540289782634876e-15,3.1687097104679647e-15,0.3999999999999863,1.3872695632188557e-15,0.1597354017091085,1.7839557632815106e-15
2011-09-16,5.836260921732331e-12,0.04135937216851132,1.6394030501994626e-12,1.278816956608263e-12,8.345942737695736e-12,0.3999999999988486,0.01381446845207239,0.39999999999309876,0.14482615936897636,1.391995105253691e-12
2011-09-23,2.8064898168050206e-13,4.443960502816411e-12,9.434972857271788e-14,1.9247021225837537e-13,0.35360073746517634,0.39999999999547486,0.0,0.0,0.2463992625342641,8.724996976198124e-14
2011-09-30,0.3999999999999905,3.0486730541700948e-15,2.8931458181454157e-15,1.0040626288821658e-14,9.164902241551222e-15,0.0,0.1380841469407377,0.3999999999999974,0.061915853059254636,2.698837831423998e-15
2011-10-07,1.6086990173301189e-15,0.029589214319202268,2.496877437049631e-15,2.163810553172108e-15,3.874537137718577e-16,0.3999999999999973,0.3999999999999981,0.1626456783729642,0.007765107307830907,5.125018526085027e-16
2011-10-14,0.0,0.0,0.0,0.4,0.0,0.021593389111678976,0.17840661088824317,0.4,2.1668846976953785e-15,0.0
2011-10-21,0.0,0.20624097398613753,0.0,0.0,0.0,0.1299079207952733,6.849885162955116e-15,0.4,0.26385110522482275,0.0
2011-10-28,0.0,0.049985032449105196,0.0,1.6691765589457559e-15,1.0502344623011937e-16,0.4,0.011961659607211255,0.4,0.13805330794368356,0.0
2011-11-04,1.3876783386417615e-12,0.16952632648343424,1.6789173903668939e-12,1.7213616832721729e-12,7.04348638841582e-11,0.3999999999731094,0.03047367346890167,0.0,0.39999999998626584,1.3298777045389465e-11
2011-11-11,4.198136506000023e-14,4.6191683379464155e-14,0.19232125724507046,6.5723889226621e-14,5.6468977172107096e-14,0.3210469078683116,0.215954068909627,2.8379207125743847e-14,0.2706777659767021,5.00643551122524e-14
2011-11-18,0.0,0.1582264817646703,0.0,0.0,0.0,0.06598873627407391,0.2080399436716024,0.4,0.16774483828724226,0.0
2011-11-25,0.0,0.0,0.4,0.0,0.0,0.3968282433314539,0.0,5.691688511856678e-14,0.20317175666858714,0.0
2011-12-02,0.0,0.05287746211981158,0.0,0.0,0.0,0.09362921143329285,0.3301351790136593,0.4,0.12335814752801583,0.0
2011-12-09,0.0,0.0,0.0,0.0,0.05411149055448933,0.4,6.56108847807424e-13,0.14588850944260953,0.4,0.0
2011-12-16,4.1441001735614176e-13,0.0684019621031686,5.119727829530872e-13,9.440141839949426e-13,9.760568672084203e-13,2.567917886654513e-11,0.23376833843425907,0.3999999999745424,0.29782969945358556,5.918780954003302e-12
2011-12-23,0.0,0.006229873446636007,0.0,0.09279986273164988,0.0,0.20695319177498062,0.4,0.0,0.29401707204313765,0.0
2011-12-30,0.0,0.3024579478403648,0.0,0.0,0.0,0.4,0.0,0.0,0.2975420521596112,0.0
2012-01-06,1.2657770520908624e-13,0.27227020250218087,4.805365849386693e-14,5.55282810758955e-14,5.614564759245768e-14,0.0,0.3999999999997481,0.08238274863604686,0.24534704886174863,5.5923191613487233e-14
2012-01-13,0.0,0.0,0.0,0.07743647523468854,1.3800010739622397e-14,0.3311766294765751,0.0,0.4,0.19138689528876623,0.0
2012-01-20,0.0,0.0,0.0,0.2542900134159994,0.0,0.0,0.2602872281763995,0.4,0.08542275840649038,0.0
